	Gene Name	Gene Id	P‑Value SKATO	P‑Value Burden	P‑Value SKAT	BETA Burden	Burden Set	Chrom : Position	Chrom	Position	burden_FDR	skato_FDR	skat_FDR
37784	ZIC5	ENSG00000139800	0.0002959065176579	0.0019888266953895	0.0002045180632876	0.003171758607785	synonymous	13099965299.0	13	99965299.0	0.45805732180203146	0.19442753566579374	0.18609802657117255
37785	IFT88	ENSG00000032742	0.0002974723062666	0.0861808322271216	0.0001949864404069	0.0019510098122966	synonymous	13020567662.0	13	20567662.0	0.7938673161794659	0.19442753566579374	0.18434795237714405
37786	CASP8	ENSG00000064012	0.0003110472378409	0.0002827248937885	0.0030747513921765	0.0043861451207756	synonymous	2201258148.0	2	201258148.0	0.3078239951742561	0.19442753566579374	0.36693770097926676
37787	HPF1	ENSG00000056050	0.0003155233719916	0.0018043283107342	0.0003095479947001	-0.0068102677187979	synonymous	4169729501.0	4	169729501.0	0.44508837978482896	0.19442753566579374	0.2307393375171522
37788	TMEM74	ENSG00000164841	0.0003187566343384	0.0029109216589435	0.0001992735405655	0.0044898823262865	synonymous	8108784109.0	8	108784109.0	0.49443371200333625	0.19442753566579374	0.18434795237714405
37789	ARF1	ENSG00000143761	0.0003383262054587	0.0003111112031233	0.0011351208689977	-0.004188837459109	synonymous	1228097000.0	1	228097000.0	0.3139734261920344	0.19671467236489362	0.295908570775893
37790	GPRC5B	ENSG00000167191	0.000358007711058	0.0002846946538241	0.003609604733489	-0.0035052945382748	synonymous	16019856428.0	16	19856428.0	0.3078239951742561	0.19671467236489362	0.3696337003742394
37791	SUN2	ENSG00000100242	0.0003614905880665	0.00022956413601	0.0070741959002768	-0.0043315488674351	synonymous	22038730596.0	22	38730596.0	0.30553848453428584	0.19671467236489362	0.42634127865446697
37792	ELMO2	ENSG00000062598	0.0003748356778044	0.0005951052826477	0.0007475214381489	0.0033388728528713	synonymous	20046367269.0	20	46367269.0	0.3365968705237674	0.19785604332201975	0.2750740731716751
37793	SKA1	ENSG00000154839	0.0003801763431803	0.426877355935616	0.000193987132308	-0.0011427156284476	synonymous	18050375792.0	18	50375792.0	0.9267128344403092	0.19785604332201975	0.18434795237714405
37794	DEFB125	ENSG00000178591	0.0003803114985708	0.0003292242250321	0.0074386862084283	-0.0101869569496955	synonymous	20000087631.0	20	87631.0	0.32059508481810073	0.19785604332201975	0.43279575313157176
37795	SAFB2	ENSG00000130254	0.0003829485618727	0.002743572106581	0.0002306324727773	-0.0020715239747162	synonymous	19005587131.0	19	5587131.0	0.48966145771024117	0.19785604332201975	0.20319819101550501
37796	PIP4P2	ENSG00000155099	0.0004200944937557	0.0014945550676142	0.0003909234844967	0.0106125870380943	synonymous	8090995556.0	8	90995556.0	0.43680421465358615	0.20454179798599897	0.23492217600043555
37797	AMFR	ENSG00000159461	0.0004409353470459	0.286045984892002	0.0001870685882532	0.0020513409882715	synonymous	16056362800.0	16	56362800.0	0.892803353657967	0.20816584804482666	0.18434795237714405
37798	USP27X	ENSG00000273820	0.0004425390060406	0.0020983132821144	0.0004577365667384	-0.0029767492842182	synonymous	23049880259.0	X	49880259.0	0.46217848030572184	0.20816584804482666	0.24306798975002675
37799	SLC12A1	ENSG00000074803	0.0004746478221466	0.000285633103095	0.0078297689562465	-0.0032414156369396	synonymous	15048201211.0	15	48201211.0	0.3078239951742561	0.21740005041773272	0.434240627118527
37800	YLPM1	ENSG00000119596	0.0004825001159748	0.895937467012174	0.0002500551512435	-6.71299495659e-05	synonymous	14074763354.0	14	74763354.0	0.9917885407350938	0.21740005041773272	0.2135317111526417
37801	RDH11	ENSG00000072042	0.0004914436949694	0.0180832380370697	0.0002974797576844	-0.0085229372448229	synonymous	14067674288.0	14	67674288.0	0.6459493354715129	0.21740005041773272	0.22933210319486536
37802	AC113348.2	ENSG00000285978	0.0004935035194868	0.0004407676243358	0.0005419279089438	-0.0058077290924431	synonymous	5178711945.0	5	178711945.0	0.3365968705237674	0.21740005041773272	0.2526307385523926
37803	CALHM2	ENSG00000138172	0.0005109951800181	0.136657570336607	0.0003771589739984	0.0014112897298566	synonymous	10103441786.0	10	103441786.0	0.8296022483810613	0.222978022187953	0.23492217600043555
37804	ZNF266	ENSG00000174652	0.0005142000295474	0.184135836439246	0.000268676004939	-0.0018875062874561	synonymous	19009413166.0	19	9413166.0	0.8563263464108213	0.222978022187953	0.21931074014917842
37805	PRKAR2B	ENSG00000005249	0.0005200165883249	0.0002531225424482	0.0064195356310644	-0.0030058418269471	synonymous	7107044818.0	7	107044818.0	0.30553848453428584	0.2237522538880767	0.421681307606929
37806	FOXO4	ENSG00000184481	0.0005326143575844	0.0002419112135025	0.0198716653771565	-0.0050893932446383	synonymous	23071096486.0	X	71096486.0	0.30553848453428584	0.22414657525743853	0.4955960034235815
37807	KLHL8	ENSG00000145332	0.000542493714018	0.0005001219984699	0.0023919651023878	0.0040204716102081	synonymous	4087163451.0	4	87163451.0	0.3365968705237674	0.22640342925024892	0.3419099323774493
37808	MX1	ENSG00000157601	0.0005675807444577	0.0602056926486381	0.0004233890168499	-0.0021293823264158	synonymous	21041431993.0	21	41431993.0	0.7600758575579811	0.23482256785622935	0.23712323101388036
37809	UBE4A	ENSG00000110344	0.0005771817044684	0.0002994720523801	0.0128602911530831	0.0042384527453715	synonymous	11118364956.0	11	118364956.0	0.3078239951742561	0.23482256785622935	0.4594824188847642
37810	DAPK1	ENSG00000196730	0.0005893080982606	0.0011576090069997	0.0009197317392196	0.0023009947261483	synonymous	9087499019.0	9	87499019.0	0.42054042908917905	0.23695330572165707	0.2848610539686236
37811	ATAT1	ENSG00000137343	0.0006059551247352	0.0004534123848087	0.003477924489329	0.0065747491896314	synonymous	6030622763.0	6	30622763.0	0.3365968705237674	0.23695330572165707	0.3696337003742394
37812	MRPL15	ENSG00000137547	0.0006121562665406	0.00858095379885	0.0003937920479559	-0.0086414904417118	synonymous	8054135211.0	8	54135211.0	0.5846424433585662	0.23695330572165707	0.23492217600043555
37813	SEPHS1	ENSG00000086475	0.0006410145862524	0.000414022051723	0.0482589239099451	0.0047997576626618	synonymous	10013319065.0	10	13319065.0	0.3365968705237674	0.23695330572165707	0.5821117484505055
37814	BDP1	ENSG00000145734	0.0006443120177349	0.0505938286975247	0.0003199725083815	0.0013986181782505	synonymous	5071455804.0	5	71455804.0	0.7396369175282642	0.23695330572165707	0.2307393375171522
37815	KIF20A	ENSG00000112984	0.000644390543078	0.0516475658438511	0.0005128966537146	0.002515129223585	synonymous	5138177548.0	5	138177548.0	0.7426812926758547	0.23695330572165707	0.25066938545512435
37816	TTC17	ENSG00000052841	0.0006446884482059	0.962005892240279	0.0002752086414725	3.83554152762e-05	synonymous	11043358831.0	11	43358831.0	0.9962872665254652	0.23695330572165707	0.22138740367496498
37817	TGM4	ENSG00000163810	0.0006737293802318	0.000397946067857	0.0193688533391312	-0.0026853793578603	synonymous	3044873449.0	3	44873449.0	0.3365968705237674	0.23695330572165707	0.4955259530418669
37818	UROC1	ENSG00000159650	0.0006787658200869	0.0005964437261256	0.0016741303507424	-0.0015814320257483	synonymous	3126482215.0	3	126482215.0	0.3365968705237674	0.23695330572165707	0.31796942640529535
37819	EBNA1BP2	ENSG00000117395	0.0007113272981049	0.0093087679212673	0.00040197991965	0.0057486052569945	synonymous	1043164355.0	1	43164355.0	0.589059943357959	0.23790944631051736	0.23492217600043555
37820	SUSD6	ENSG00000100647	0.0007190667163449	0.11950926743837	0.0003237413016704	0.0019300662131252	synonymous	14069658506.0	14	69658506.0	0.8181536357197045	0.23790944631051736	0.2307393375171522
37821	CALCOCO1	ENSG00000012822	0.0007221884159823	0.0004869154794342	0.0078440303978741	0.0037665878619399	synonymous	12053711868.0	12	53711868.0	0.3365968705237674	0.23790944631051736	0.434240627118527
37822	GPR108	ENSG00000125734	0.0007232009268662	0.0003623194779186	0.120208864476317	0.0036138266154293	synonymous	19006730245.0	19	6730245.0	0.3365968705237674	0.23790944631051736	0.6790232403947949
37823	RHD	ENSG00000187010	0.0007243666707469	0.253453449582425	0.0003217776696069	0.0019293309955126	synonymous	1025272550.0	1	25272550.0	0.8821277753814882	0.23790944631051736	0.2307393375171522
37824	LY6L	ENSG00000261667	0.0007333029853693	0.0006533056266824	0.0012839143152039	0.0039464951699862	synonymous	8143081029.0	8	143081029.0	0.3398695777955648	0.23942773827004918	0.3026721403092372
37829	OR8H3	ENSG00000181761	0.000852107811331	0.603053231142939	0.0003858059108616	-0.0012083207503309	synonymous	11056122322.0	11	56122322.0	0.9588926952807005	0.25565997932831613	0.23492217600043555
