	Gene Name	Gene Id	P‑Value SKATO	P‑Value Burden	P‑Value SKAT	BETA Burden	Burden Set	Chrom : Position	Chrom	Position	burden_FDR	skato_FDR	skat_FDR
373	STEAP2	ENSG00000157214	0.0026614938742192	0.0217856613479344	0.0020819139480263	0.0018488130604147	missense|LC	7090224990.0	7	90224990.0	0.5088014919112434	0.17599843241358482	0.17089017477945154
374	ARID3B	ENSG00000179361	0.0026681770988967	0.302234215114886	0.001333775096434	-0.0007576233826023	missense|LC	15074543818.0	15	74543818.0	0.8509044786682695	0.17599843241358482	0.14572268476150502
375	OR5AU1	ENSG00000169327	0.0026703409325683	0.0639228120070097	0.0012934169525185	-0.0014992823191079	missense|LC	14021154857.0	14	21154857.0	0.639741327302981	0.17599843241358482	0.14519257878750375
376	CLIP4	ENSG00000115295	0.0026853419140268	0.861788311109983	0.0013261359409104	7.97362244549e-05	missense|LC	2029121302.0	2	29121302.0	0.9815138486571783	0.17618041481559454	0.14572268476150502
377	POLE	ENSG00000177084	0.0026990998215341	0.0184876069293687	0.0020846869255448	0.0007020960094118	missense|LC	12132618763.0	12	132618763.0	0.4926801274723002	0.17687617346840576	0.17089017477945154
378	KIAA2012	ENSG00000182329	0.0027119272399452	0.0080058666045776	0.0026002164694219	0.001412419786857	missense|LC	2202073562.0	2	202073562.0	0.40644975334296285	0.17726426373777557	0.1850416432178947
379	F13B	ENSG00000143278	0.0027145022292673	0.548080599578158	0.0016549653035463	0.0003288718557701	missense|LC	1197039326.0	1	197039326.0	0.9265296853342995	0.17726426373777557	0.1573005406839099
380	LEPROT	ENSG00000213625	0.0027571302302769	0.0025423627173075	0.0047518497097763	-0.0057944953208691	missense|LC	1065420620.0	1	65420620.0	0.29104864617829435	0.17880488304092204	0.2207805236452629
381	PAPSS2	ENSG00000198682	0.0027576038817803	0.0190691960593259	0.0021219809722502	0.00183019528023	missense|LC	10087659901.0	10	87659901.0	0.49368343211841864	0.17880488304092204	0.17201231595140892
382	GFPT1	ENSG00000198380	0.0027606239358793	0.297849820191762	0.0013989944612754	0.0017650424537703	missense|LC	2069326166.0	2	69326166.0	0.8487191742180681	0.17880488304092204	0.14837313784726486
383	CLDN10	ENSG00000134873	0.0027640458646454	0.0018168547165368	0.0169924119923721	0.0044800364693107	missense|LC	13095552625.0	13	95552625.0	0.26749728431530656	0.17880488304092204	0.32593131471252734
384	VNN1	ENSG00000112299	0.0027694961157628	0.0239044377327986	0.0013802221821839	-0.001280375550112	missense|LC	6132683062.0	6	132683062.0	0.522479369943415	0.17880488304092204	0.1476434848875662
385	ACOX2	ENSG00000168306	0.0027774162256741	0.0803716001866313	0.0013270183704828	-0.0013314383879542	missense|LC	3058500913.0	3	58500913.0	0.6652567378587992	0.17880488304092204	0.14572268476150502
386	KMT2D	ENSG00000167548	0.0027797090145683	0.534339227188216	0.0012036339171755	-0.0001404614418085	missense|LC	12049018370.0	12	49018370.0	0.9225741564267057	0.17880488304092204	0.14244271009274195
387	GRM4	ENSG00000124493	0.002782719723589	0.0014863551041759	0.0570664221134728	-0.002324503037479	missense|LC	6034022763.0	6	34022763.0	0.24995747232308402	0.17880488304092204	0.45522482202150977
388	C2CD4A	ENSG00000198535	0.0027958106688414	0.0020453764199671	0.0073191021406731	0.0016917699856135	missense|LC	15062067518.0	15	62067518.0	0.27317950066203445	0.17944050282455187	0.24459557293316891
389	SMOC2	ENSG00000112562	0.0028241860871212	0.0024724444519181	0.0035645165819131	-0.0016045656951309	missense|LC	6168441216.0	6	168441216.0	0.2894990535536279	0.18069920206986562	0.20735649146644844
390	TOP1MT	ENSG00000184428	0.0028383180544485	0.22797238109413	0.0012861023861114	-0.0006323439908374	missense|LC	8143309353.0	8	143309353.0	0.8055508768523765	0.18069920206986562	0.14519257878750375
391	NUP88	ENSG00000108559	0.0028386183294852	0.0126137839096354	0.0015553477871727	0.0012398458307408	missense|LC	17005380322.0	17	5380322.0	0.44909909461838177	0.18069920206986562	0.15385283168386749
392	SPAG6	ENSG00000077327	0.0028390234136658	0.0220798586749125	0.0018782634660704	0.002649981231126	missense|LC	10022345541.0	10	22345541.0	0.5101253754682111	0.18069920206986562	0.16429422446516015
393	CDK8	ENSG00000132964	0.0028411925523776	0.0099115228931736	0.0032634141366777	-0.0065293817522676	missense|LC	13026254570.0	13	26254570.0	0.42650669502851235	0.18069920206986562	0.1982082836814274
394	OR4X1	ENSG00000176567	0.0028481700319149	0.0016000642767186	0.0076985744045381	0.0014757912486476	missense|LC	11048263829.0	11	48263829.0	0.25495517222888603	0.18073314246636463	0.2471068618649464
395	PRAG1	ENSG00000275342	0.0028579304955105	0.0023731097052497	0.0061299316918458	0.0009106309137708	missense|LC	8008318066.0	8	8318066.0	0.2893026515354255	0.18100043958873463	0.23265123021251027
396	FERMT3	ENSG00000149781	0.0028588357157611	0.164597106946655	0.0015741340036787	-0.0006976678177054	missense|LC	11064202802.0	11	64202802.0	0.7624040055446417	0.18100043958873463	0.15437245967894522
397	DENND2B	ENSG00000166444	0.0028871913263082	0.0021728201754991	0.0104550103152746	0.0017408498355788	missense|LC	11008694015.0	11	8694015.0	0.27893252364689086	0.18158825370674908	0.2775671847026551
398	PLEKHN1	ENSG00000187583	0.0028928737725058	0.0597673671847316	0.0018731846192979	0.0006502933337829	missense|LC	1000961483.0	1	961483.0	0.6294475824685847	0.18158825370674908	0.16418170503049329
399	PNMT	ENSG00000141744	0.0028940172709481	0.0028767527349873	0.003938106240356	0.0015012786058539	missense|LC	17039665293.0	17	39665293.0	0.29948780365588373	0.18158825370674908	0.21373356008208216
400	MUC4	ENSG00000145113	0.0029344810237605	0.406388524767714	0.0014189660433028	7.2863901559e-05	missense|LC	3195747068.0	3	195747068.0	0.8891223902805253	0.1834461292752561	0.14906483686707245
401	DEFB104A	ENSG00000176782	0.0029367078008589	0.0135878123194322	0.0016594331395185	-0.0024214726235472	missense|LC	8007836338.0	8	7836338.0	0.4563463543087262	0.1834461292752561	0.1573005406839099
402	ADGRE3	ENSG00000131355	0.0029431799660265	0.0016043168722702	0.13912290682194	-0.0014467018919153	missense|LC	19014619406.0	19	14619406.0	0.25495517222888603	0.18364591790239881	0.5683743413649667
403	LPAR3	ENSG00000171517	0.0029597840132692	0.160625128368094	0.0013697169291373	0.0017455865169589	missense|LC	1084813801.0	1	84813801.0	0.7597856279717632	0.18421587615608498	0.14747460871392867
404	UGT2A2	ENSG00000271271	0.0029634939258695	0.530975045198838	0.0015446786991724	0.0003248259405575	missense|LC	4069589246.0	4	69589246.0	0.9221645900330115	0.18421587615608498	0.15385283168386749
405	ABCC3	ENSG00000108846	0.0029889617475623	0.0227023632063644	0.0018518207918976	-0.0006712384256036	missense|LC	17050634830.0	17	50634830.0	0.5135036548633108	0.18507394452133705	0.1633804976832149
406	MMP16	ENSG00000156103	0.0030023583120495	0.00539930140102	0.0028655543990752	0.0026916886038337	missense|LC	8088041379.0	8	88041379.0	0.36359401211310555	0.18507394452133705	0.19297391723837082
407	SMARCA4	ENSG00000127616	0.0030094226120265	0.0141924386387146	0.0022560184671527	0.0025444098632919	missense|LC	19010984071.0	19	10984071.0	0.4630275688109047	0.18510258927809925	0.17431316241725994
408	POLR2G	ENSG00000168002	0.0030141678937133	0.693244424415032	0.0014972136275462	-0.0014151786246861	missense|LC	11062761556.0	11	62761556.0	0.9565460435734788	0.18517768636238063	0.1520194589292409
409	ZAP70	ENSG00000115085	0.0030172458389378	0.270219157771634	0.0014543904426079	0.0011264941099127	missense|LC	2097723913.0	2	97723913.0	0.834600046173476	0.18517768636238063	0.15080227703898366
410	PRKD2	ENSG00000105287	0.0030282104531438	0.127062206969918	0.0019375163782846	0.0008169343737912	missense|LC	19046674424.0	19	46674424.0	0.7265575739577625	0.18550572887889857	0.16537297508100574
411	GPATCH1	ENSG00000076650	0.0030299084336075	0.155894864407891	0.0014832171848085	-0.0009299394620135	missense|LC	19033081113.0	19	33081113.0	0.7551418139579463	0.18550572887889857	0.15182676639020587
412	TMEM132B	ENSG00000139364	0.0030566566088126	0.0649162542907151	0.0018479027573532	-0.0009913079665056	missense|LC	12125326616.0	12	125326616.0	0.6423184951284957	0.1858730330726842	0.1633804976832149
413	ZFYVE26	ENSG00000072121	0.0030717347473929	0.240856824991806	0.0014354847452547	0.0003801273945443	missense|LC	14067748341.0	14	67748341.0	0.8127774960004639	0.18633692674179456	0.1496359579701841
414	OR1J2	ENSG00000197233	0.0030817346010453	0.00964245627475	0.0026501936595284	0.0037562192909225	missense|LC	9122510802.0	9	122510802.0	0.4225449172341247	0.18648476228677036	0.1867620770493035
415	PRR35	ENSG00000161992	0.0030821332160706	0.0039759019698533	0.0035110535404103	0.0012011240476407	missense|LC	16000559369.0	16	559369.0	0.32798267793958946	0.18648476228677036	0.2053728345665441
416	KSR2	ENSG00000171435	0.003085085291062	0.0019122219894409	0.125498379562373	0.0016741093129408	missense|LC	12117469562.0	12	117469562.0	0.27087397095375576	0.18648476228677036	0.5530602191048729
417	GAPDHS	ENSG00000105679	0.0030921349903978	0.0787215251761473	0.0019826970565566	0.0013347556567892	missense|LC	19035533469.0	19	35533469.0	0.6626476522743072	0.18670970106174878	0.16649609489153067
418	KERA	ENSG00000139330	0.0031086761545999	0.0020978296321461	0.0290897647018608	-0.0042869803232646	missense|LC	12091051303.0	12	91051303.0	0.2768888310946717	0.18694530339866802	0.3810782593854261
419	EMC4	ENSG00000128463	0.0031141578748977	0.0046241754408538	0.0031636149961336	-0.0060301113372381	missense|LC	15034225060.0	15	34225060.0	0.3503611724999975	0.1870328543815701	0.19546705461024513
420	SOD2	ENSG00000112096	0.0031254687478821	0.462229949671407	0.0014703671238625	-0.0012262101008652	missense|LC	6159682426.0	6	159682426.0	0.9039681069473917	0.1873014353390035	0.15161809524460834
421	NKX2-4	ENSG00000125816	0.0031530780727793	0.0016247763761604	0.302285615212929	-0.0021328859771692	missense|LC	20021395827.0	20	21395827.0	0.25699658433706224	0.18796165195808165	0.6975406721998559
422	FGF14	ENSG00000102466	0.0031905145448455	0.141692518665575	0.001492462642463	-0.0045737403975673	missense|LC	13101706669.0	13	101706669.0	0.7422404247249548	0.1894133959887363	0.1520194589292409
423	MYCBPAP	ENSG00000136449	0.0031997278300199	0.838698219029677	0.0016933253101735	9.13311024384e-05	missense|LC	17050508459.0	17	50508459.0	0.9787691658296575	0.18953403656279438	0.1587100370634279
424	LOXHD1	ENSG00000167210	0.0032122226508752	0.908546664142186	0.0014918032844151	3.37358266182e-05	missense|LC	18046477360.0	18	46477360.0	0.9877778936310364	0.1898731608017327	0.1520194589292409
425	KIF11	ENSG00000138160	0.0032164643351573	0.66006925467861	0.0018175988843639	-0.0004190380600455	missense|LC	10092593287.0	10	92593287.0	0.9488943058782151	0.1899237546112092	0.1633804976832149
426	ILKAP	ENSG00000132323	0.0032217019225594	0.0147968847633221	0.0023388397154227	0.0033868392248149	missense|LC	2238165543.0	2	238165543.0	0.46867941885858455	0.19003298564244958	0.1753836845312918
427	SBF1	ENSG00000100241	0.0032289034188525	0.301062572330443	0.001474723142793	-0.0003476997626451	missense|LC	22050440008.0	22	50440008.0	0.8500264962502878	0.19016101229268528	0.1517595550134821
428	ITSN2	ENSG00000198399	0.0032403717173988	0.198332157292474	0.0015738719828938	0.0006396007666219	missense|LC	2024200489.0	2	24200489.0	0.7885938000579572	0.19026074528035716	0.15437245967894522
429	MMP24	ENSG00000125966	0.0032441110210387	0.917177311841879	0.0017860246857163	6.02689504981e-05	missense|LC	20035226768.0	20	35226768.0	0.9887983513276104	0.19026074528035716	0.16185307713288505
430	CYP51A1	ENSG00000001630	0.0032541125427987	0.0191863517674913	0.0022854385122907	0.001944611201457	missense|LC	7092107224.0	7	92107224.0	0.4943093877613279	0.19026074528035716	0.17522206905141463
431	AL589666.1	ENSG00000271793	0.0032586830939416	0.0021503309527207	0.0338954904566885	-0.0053536297025053	missense|LC	6085557963.0	6	85557963.0	0.27893252364689086	0.19026074528035716	0.3956538628548132
432	PTOV1	ENSG00000104960	0.0032747410737873	0.0088639047687864	0.0051533531780294	0.0025395887527515	missense|LC	19049851159.0	19	49851159.0	0.41818396804463676	0.19026074528035716	0.2221723091143064
433	INTS3	ENSG00000143624	0.0032793031841978	0.0019979655730987	0.011151856347448	-0.0025572474725431	missense|LC	1153728520.0	1	153728520.0	0.27168157549006755	0.19026074528035716	0.28338969475576425
434	BTNL2	ENSG00000204290	0.0032806443326943	0.0041479754871066	0.0029861623308347	0.0004300212746518	missense|LC	6032393965.0	6	32393965.0	0.3354372074978562	0.19026074528035716	0.19335435824838365
435	AC068547.1	ENSG00000283228	0.0032832231291806	0.002456487292873	0.0361842062060559	0.0043957621967417	missense|LC	2151812325.0	2	151812325.0	0.2894990535536279	0.19026074528035716	0.40249124970892114
436	ART1	ENSG00000129744	0.0032870916832284	0.0018807099517816	0.0735925287609831	-0.001616292366833	missense|LC	11003640128.0	11	3640128.0	0.26981694308232446	0.19028834671898565	0.48455035883076625
437	LEUTX	ENSG00000213921	0.0033174057474645	0.0020751202327817	0.260713645869858	-0.0052597185680995	missense|LC	19039784567.0	19	39784567.0	0.275186452619124	0.19086141067079088	0.6698118850654028
438	CARF	ENSG00000138380	0.0033581968719184	0.169722691821661	0.002773898675745	0.0006704830893411	missense|LC	2202907816.0	2	202907816.0	0.7657088300618592	0.19278861178457268	0.19044837894719766
439	GLIS2	ENSG00000126603	0.0033612133403211	0.293862213683157	0.0016114508596342	0.0008268556848208	missense|LC	16004332184.0	16	4332184.0	0.8468636463681836	0.19278861178457268	0.15639158472522569
440	E2F5	ENSG00000133740	0.0033880015301827	0.0926093351981108	0.0016203078667549	0.0024298714633651	missense|LC	8085177298.0	8	85177298.0	0.6858112357747129	0.1937308316366958	0.1567174278515539
441	MRPL23	ENSG00000214026	0.0033955697578406	0.0179402310198221	0.0018966007546946	-0.0066590766288994	missense|LC	11001956257.0	11	1956257.0	0.4923469956247166	0.19376855093191092	0.16443557856969643
442	TIMM44	ENSG00000104980	0.003403548160726	0.002806081799434	0.0073083939262343	0.0020831058548864	missense|LC	19007921721.0	19	7921721.0	0.2993753650132061	0.1940264573942327	0.24459557293316891
443	CD47	ENSG00000196776	0.0034077031717771	0.0446617243245374	0.0017021509839554	-0.0026903857439485	missense|LC	3108047228.0	3	108047228.0	0.5953677080944888	0.1940367501170636	0.1587100370634279
444	ADGRL2	ENSG00000117114	0.0034106468600664	0.0192650215140775	0.0020112183060639	-0.0009362363671877	missense|LC	1081427078.0	1	81427078.0	0.494812903769312	0.1940367501170636	0.16763639060721316
445	C1QTNF8	ENSG00000184471	0.0034198769406199	0.0151235895069763	0.0022803585558599	-0.0020450333218	missense|LC	16001093439.0	16	1093439.0	0.47294371506387906	0.19433682753831327	0.17522206905141463
446	KNL1	ENSG00000137812	0.0034274558036689	0.0047642050750342	0.013052166240598	0.0013505125407362	missense|LC	15040602903.0	15	40602903.0	0.3543205657303806	0.19433682753831327	0.30130093220837234
447	HLA-DQB1	ENSG00000179344	0.0034297791115595	0.0032531111592604	0.0039671982867806	0.0025844629951226	missense|LC	6032660833.0	6	32660833.0	0.3125638889672296	0.19433682753831327	0.21373356008208216
448	C1QTNF7	ENSG00000163145	0.0034442539779973	0.0052845234280928	0.005168311579337	-0.0035819310001471	missense|LC	4015340101.0	4	15340101.0	0.3619479141622291	0.19458415447348873	0.2221723091143064
449	COMMD4	ENSG00000140365	0.00344801942324	0.905896041900807	0.0018330998784791	0.0001679832826898	missense|LC	15075335846.0	15	75335846.0	0.9871669482514416	0.19458415447348873	0.1633804976832149
450	TPD52L3	ENSG00000170777	0.0034524398868771	0.003075324481864	0.00907723481035	-0.0024319161527293	missense|LC	9006328487.0	9	6328487.0	0.3077439602855613	0.1946378044767547	0.2647880846004073
451	LDLRAD3	ENSG00000179241	0.0034725605199725	0.0020293071346982	0.0668749544419404	0.021328321172792	missense|LC	11035944015.0	11	35944015.0	0.27309353820975985	0.19521319193433273	0.47541572400032545
452	CFAP65	ENSG00000181378	0.0034730861137439	0.234517361899678	0.0016677236535379	0.0004371285828357	missense|LC	2219002878.0	2	219002878.0	0.809269400062663	0.19521319193433273	0.15749319586735439
453	PLBD1	ENSG00000121316	0.0034788610533477	0.0017849901291173	0.0363533958647655	0.0024315347226697	missense|LC	12014503704.0	12	14503704.0	0.2655942209359017	0.19524733017204687	0.4025962839369753
454	UGT2A1	ENSG00000173610	0.0034910967494886	0.217445708196976	0.001800236325267	0.0006086472795374	missense|LC	4069589246.0	4	69589246.0	0.800418363247784	0.19524733017204687	0.1620935098970343
455	NPIPB9	ENSG00000196993	0.0035114635581153	0.574034303330231	0.0022444793247027	-0.0030369495339284	missense|LC	16028752391.0	16	28752391.0	0.9324452274288496	0.19555881078753998	0.17414117250234845
456	ADAMTS9	ENSG00000163638	0.0035154878043122	0.967153120365106	0.0017327258853528	7.1074173765e-06	missense|LC	3064522103.0	3	64522103.0	0.9940578415378134	0.19555881078753998	0.1598440584336916
457	MSMO1	ENSG00000052802	0.0035190157021883	0.0024645248911152	0.0788516911726614	0.0026593813935661	missense|LC	4165333281.0	4	165333281.0	0.2894990535536279	0.19555881078753998	0.4927723777669259
458	C6orf132	ENSG00000188112	0.0035338516996374	0.0024409902763198	0.0141737432746807	-0.0009880966152864	missense|LC	6042103702.0	6	42103702.0	0.2894990535536279	0.19555881078753998	0.3085364782844263
459	DEFB112	ENSG00000180872	0.0035509794467268	0.0026271961826664	0.0088268617559371	0.0049576739925745	missense|LC	6050043533.0	6	50043533.0	0.29446560592873877	0.1957520198950014	0.26198032285676803
460	SERPINB9	ENSG00000170542	0.003565230112709	0.0016979764638647	0.0616191709466365	-0.0029580516305694	missense|LC	6002890083.0	6	2890083.0	0.25953130719479656	0.1957520198950014	0.46537301667228465
461	FIS1	ENSG00000214253	0.0035654975083971	0.008215944320537	0.0028874834804966	0.0028745683126855	missense|LC	7101234476.0	7	101234476.0	0.4092529035305147	0.1957520198950014	0.19297391723837082
462	LTBP2	ENSG00000119681	0.0035766837097618	0.345723938883727	0.0017785913172514	-0.0003249399961756	missense|LC	14074493191.0	14	74493191.0	0.869380875275638	0.1957520198950014	0.16185290415746806
463	SHISA4	ENSG00000198892	0.0035768931347246	0.0746797873250286	0.0022241988947213	-0.0018107442023704	missense|LC	1201888925.0	1	201888925.0	0.6588695875569531	0.1957520198950014	0.17414117250234845
464	DUS3L	ENSG00000141994	0.0035882808483653	0.535982157659838	0.001634131818989	-0.0004170195765579	missense|LC	19005782920.0	19	5782920.0	0.9228756542057854	0.19577405059096598	0.15723263188025377
465	RNF114	ENSG00000124226	0.0035892873519892	0.0021997938013715	0.0192606593472664	0.0025689966429463	missense|LC	20049936305.0	20	49936305.0	0.27991273266979755	0.19577405059096598	0.3406737564010987
466	COL11A1	ENSG00000060718	0.0036021635987109	0.0546876858844569	0.0017522655135852	-0.0009483717634743	missense|LC	1102877939.0	1	102877939.0	0.6181152004208362	0.196176058594774	0.1598896162966308
467	TTC1	ENSG00000113312	0.0036132159681221	0.0871359057085758	0.0024363038754846	-0.0012366185690966	missense|LC	5160010461.0	5	160010461.0	0.6764603559877613	0.196176058594774	0.17908786943502758
468	MEX3A	ENSG00000254726	0.0036161163131651	0.0956553144165654	0.0018373052124451	0.0021971673203952	missense|LC	1156068209.0	1	156068209.0	0.6903106731245641	0.196176058594774	0.1633804976832149
469	KAZN	ENSG00000189337	0.0036271370612021	0.032735676880741	0.0023572902766146	-0.0042815521014034	missense|LC	1014598585.0	1	14598585.0	0.5618377000140138	0.19630296936046843	0.1753836845312918
470	KIAA1614	ENSG00000135835	0.0036339486226924	0.130472075741834	0.0017441672413864	0.0006296711363186	missense|LC	1180913157.0	1	180913157.0	0.7295747326578738	0.19638376492286141	0.1598896162966308
471	RAB11FIP3	ENSG00000090565	0.0036394150549605	0.0408767410186153	0.0020622730534325	0.0010515770288296	missense|LC	16000425959.0	16	425959.0	0.5862402665182115	0.19648988210587992	0.1703729115350458
472	BTBD11	ENSG00000151136	0.0036492188105349	0.0169505263319837	0.0041356918076231	-0.0018113526817176	missense|LC	12107318832.0	12	107318832.0	0.4833959199759155	0.19682973959322617	0.21520559549964546
473	FABP5	ENSG00000164687	0.0036775004320839	0.0030713003456833	0.0123003254160753	-0.0041024280596704	missense|LC	8081280026.0	8	81280026.0	0.3077439602855613	0.1979744594412153	0.2944747823591457
474	POM121L2	ENSG00000158553	0.0036825333755828	0.005269764191381	0.0042001179559484	0.0011303458698709	missense|LC	6027309005.0	6	27309005.0	0.36178696978526903	0.1980553304921545	0.21551540207831005
475	KLHDC7B	ENSG00000130487	0.003725316091905	0.002023142634983	0.12657642346374	0.0020148458720831	missense|LC	22050548050.0	22	50548050.0	0.27309353820975985	0.19940038757195705	0.5551015928542331
476	GLG1	ENSG00000090863	0.0037692068979019	0.002734477102714	0.0256392511344306	0.0021910678957864	missense|LC	16074452023.0	16	74452023.0	0.29555008299950253	0.20060119633568035	0.3696580058372967
477	SCARF2	ENSG00000244486	0.0037753603719978	0.0951062242246753	0.0023470267909442	-0.0010724049306872	missense|LC	22020425289.0	22	20425289.0	0.6895416373120281	0.20060374994202354	0.1753836845312918
478	RCAN1	ENSG00000159200	0.0038020055714236	0.142893771282559	0.001881671776218	-0.0014663692605078	missense|LC	21034517978.0	21	34517978.0	0.7439096148580183	0.20139140937583272	0.16429422446516015
479	OSCAR	ENSG00000170909	0.0038208836237163	0.0039160845459113	0.0046457373784794	0.0019224078841183	missense|LC	19054095061.0	19	54095061.0	0.3249886363301174	0.20197072936936974	0.22041653714511011
480	SLC16A11	ENSG00000174326	0.0038233707031588	0.0035418539259208	0.0075769115360833	-0.0008570378189875	missense|LC	17007036630.0	17	7036630.0	0.3174786357242832	0.20197072936936974	0.2471068618649464
481	PTCD2	ENSG00000049883	0.003832096575382	0.0471587323832821	0.0021513941771681	-0.0024618523876664	missense|LC	5072320070.0	5	72320070.0	0.6008106048240311	0.20203144492110273	0.1728975019602358
482	SCN4A	ENSG00000007314	0.0038425942619013	0.0721042707255054	0.001824117568269	0.0005977731260267	missense|LC	17063940656.0	17	63940656.0	0.6548802462401914	0.2023946714754492	0.1633804976832149
483	PCDHGB7	ENSG00000254122	0.0038524058472047	0.0252096622494522	0.0034337351233541	-0.0006409891613477	missense|LC	5141413081.0	5	141413081.0	0.5262880550364797	0.2025311208987326	0.20322773048649376
484	PARP14	ENSG00000173193	0.0038561297658764	0.0550067778774126	0.001909563263548	0.0008908235143361	missense|LC	3122680830.0	3	122680830.0	0.618715379012595	0.20253707791838635	0.16504923153886758
485	ALDH5A1	ENSG00000112294	0.0039028352934218	0.157530316781015	0.0018839013978934	0.0008004114005256	missense|LC	6024494866.0	6	24494866.0	0.7570821727065659	0.20407881854715457	0.16429422446516015
486	RCC1L	ENSG00000274523	0.0039397234767407	0.651989300518336	0.0019089337824271	-0.0004812920268102	missense|LC	7075042101.0	7	75042101.0	0.9475000541798907	0.20507338323526433	0.16504923153886758
487	MARS1	ENSG00000166986	0.0039477470047942	0.0043342189107779	0.0062369063590724	0.0016032242107996	missense|LC	12057488034.0	12	57488034.0	0.3382935208770546	0.20507338323526433	0.23427451244536207
488	ANXA11	ENSG00000122359	0.0039670695500241	0.0020520721230308	0.0204052433524553	-0.0012503728040476	missense|LC	10080155787.0	10	80155787.0	0.2734227689819779	0.2056679911354916	0.34640839748748586
489	GLRX	ENSG00000173221	0.0039714696582992	0.002387862156358	0.074705589336855	-0.0083481467699907	missense|LC	5095816509.0	5	95816509.0	0.2893026515354255	0.2056742098939799	0.48639750091875944
490	ELOVL7	ENSG00000164181	0.0039986579941803	0.0235367585700613	0.0025193397443067	-0.0029184266482195	missense|LC	5060754563.0	5	60754563.0	0.5203526506797551	0.20572854679164596	0.18182613825368346
491	HPS6	ENSG00000166189	0.0040277766847548	0.0954586783128761	0.0021173213983085	-0.0008023988437558	missense|LC	10102065381.0	10	102065381.0	0.6899919896040286	0.2064875904927485	0.171882986741122
492	TEX11	ENSG00000120498	0.0040487930882456	0.0099755198124148	0.0043060477521501	-0.0020483383136855	missense|LC	23070529071.0	X	70529071.0	0.42650669502851235	0.2064875904927485	0.2157986213197772
493	HESX1	ENSG00000163666	0.0040491371698373	0.0024335286198828	0.0912403327003897	-0.00369333440189	missense|LC	3057198181.0	3	57198181.0	0.2894990535536279	0.2064875904927485	0.5141710464130157
494	GP1BA	ENSG00000185245	0.004057809920667	0.0042969392308763	0.0055999751986209	-0.0019284588735764	missense|LC	17004932242.0	17	4932242.0	0.3382935208770546	0.20655917115036806	0.2265992399438521
495	HTR2A	ENSG00000102468	0.0040706069434082	0.0098945305385393	0.0030770014992629	-0.0025729657307376	missense|LC	13046834774.0	13	46834774.0	0.42650669502851235	0.20669186274666682	0.1943614698269214
496	IQANK1	ENSG00000203499	0.0040715662418231	0.0027746212701531	0.046120061067185	-0.0019857670094773	missense|LC	8143729140.0	8	143729140.0	0.29759537313429857	0.20669186274666682	0.42929475857448485
497	DISP2	ENSG00000140323	0.0040876910398103	0.0330423964996633	0.002402407850126	-0.000892401551216	missense|LC	15040353248.0	15	40353248.0	0.5629630334542881	0.2067148532675664	0.17755344974020812
498	OR5V1	ENSG00000243729	0.0040894449106789	0.0353229750515319	0.0025139782586837	-0.0012735036900626	missense|LC	6029355147.0	6	29355147.0	0.56680599195398	0.2067148532675664	0.18182613825368346
499	TRIM51	ENSG00000124900	0.0041008593638982	0.0082290804241739	0.0038835836192683	-0.0015867516497331	missense|LC	11055880788.0	11	55880788.0	0.4092529035305147	0.2067148532675664	0.21295173325792305
500	TFRC	ENSG00000072274	0.0041010426450846	0.062789169579432	0.0021141007652568	0.0019785580804394	missense|LC	3196051836.0	3	196051836.0	0.637451448996118	0.2067148532675664	0.17187026438707276
501	PTGIS	ENSG00000124212	0.0041202534901994	0.0107035763666234	0.0047468175418545	0.0015605680914008	missense|LC	20049507817.0	20	49507817.0	0.4305574363754158	0.2067148532675664	0.2207805236452629
502	WLS	ENSG00000116729	0.0041203009924695	0.0019929050131567	0.547161206351882	-0.0033534673654118	missense|LC	1068098484.0	1	68098484.0	0.27168157549006755	0.2067148532675664	0.8157389007121749
503	CD300LG	ENSG00000161649	0.0041296596719366	0.0905628184676659	0.0024967137565948	-0.0017594296353749	missense|LC	17043847108.0	17	43847108.0	0.6822926094438259	0.2067148532675664	0.18118131717488398
504	H2AC14	ENSG00000276368	0.0041316773164604	0.0022551168201893	0.050253410810161	-0.005358020449164	missense|LC	6027809982.0	6	27809982.0	0.28363403145407795	0.2067148532675664	0.4411243937598409
505	AL365205.1	ENSG00000124593	0.0041383506590512	0.325977612770234	0.0022212354642812	-0.0006666402708235	missense|LC	6041776875.0	6	41776875.0	0.8621234567150902	0.2067148532675664	0.17414117250234845
506	PRICKLE4	ENSG00000278224	0.0041383506590512	0.325977612770234	0.0022212354642812	-0.0006666402708235	missense|LC	6041776875.0	6	41776875.0	0.8621234567150902	0.2067148532675664	0.17414117250234845
507	BECN2	ENSG00000196289	0.004172884850033	0.2919531682071	0.0026462017410049	0.0006280634427517	missense|LC	1241957635.0	1	241957635.0	0.8455861751127426	0.20746590279925695	0.18671532913417593
508	SETX	ENSG00000107290	0.0041862190209728	0.162224235698398	0.0019417212318648	0.0004397843639643	missense|LC	9132264124.0	9	132264124.0	0.7609543901446155	0.20746590279925695	0.16537297508100574
509	IGFBP2	ENSG00000115457	0.0042004377067733	0.798785148781495	0.0021979195744839	0.0001834590240352	missense|LC	2216633528.0	2	216633528.0	0.9737662266847323	0.20796430111337005	0.17414117250234845
510	DNAAF5	ENSG00000164818	0.0042150280873607	0.015347102092871	0.0034345287191585	-0.0011334369876863	missense|LC	7000726634.0	7	726634.0	0.4744741307249959	0.20850264599691226	0.20322773048649376
