	Gene Name	Gene Id	P‑Value SKATO	P‑Value Burden	P‑Value SKAT	BETA Burden	Burden Set	Chrom : Position	Chrom	Position	burden_FDR	skato_FDR	skat_FDR
389	ALDH3B2	ENSG00000132746	0.0023169255957454	0.728476024794665	0.0011676728313964	0.000109027417269	missense|LC	11067663115.0	11	67663115.0	0.9703375010002457	0.15808368654293575	0.1259319490213087
390	BMS1	ENSG00000165733	0.0023216702802164	0.0108147863033448	0.002123108789713	0.0009251258517254	missense|LC	10042784317.0	10	42784317.0	0.41330250255622986	0.15808368654293575	0.17046205811375303
391	SF3A3	ENSG00000183431	0.0023315601063719	0.0012628283350214	0.0405644511672798	-0.0047484616503428	missense|LC	1037958159.0	1	37958159.0	0.18487251512672911	0.15852637597635125	0.4564559632805176
392	AOC3	ENSG00000131471	0.0023435994285236	0.0014651560023668	0.0196567319826439	-0.0012133301510138	missense|LC	17042846206.0	17	42846206.0	0.1945374704368956	0.15915273465330892	0.37296434096138703
393	COG3	ENSG00000136152	0.0023538565147109	0.202581191612579	0.0013646408509432	0.0007367647014738	missense|LC	13045464857.0	13	45464857.0	0.812338862792188	0.1592858286870784	0.13553591365922393
394	RPUSD4	ENSG00000165526	0.0023540285787752	0.001106245319289	0.188070489461522	0.0016321498753971	missense|LC	11126203285.0	11	126203285.0	0.17543181053524742	0.1592858286870784	0.6521591835673115
395	OR1S2	ENSG00000197887	0.0023643187432974	0.461661335480066	0.0011441841907495	-0.000290337889082	missense|LC	11058203098.0	11	58203098.0	0.9206335377751912	0.15941768785165744	0.12435161657649539
396	CCNJL	ENSG00000135083	0.0024054144884129	0.0058534502405651	0.002238641196995	-0.0014778697028457	missense|LC	5160253288.0	5	160253288.0	0.33135138258740665	0.16150305283903849	0.17514548874949526
397	GET1	ENSG00000182093	0.0024097654295041	0.0016901717558096	0.0245995079391549	0.0026956238284497	missense|LC	21039380257.0	21	39380257.0	0.20462709534798507	0.16150305283903849	0.3986850398742008
398	DNHD1	ENSG00000179532	0.0024182876614381	0.186207223979281	0.0011707395788658	-0.0001771580600783	missense|LC	11006498089.0	11	6498089.0	0.7990887998389042	0.16156724561760455	0.1259844232274155
399	MTMR4	ENSG00000108389	0.002419332967221	0.581690282383124	0.0011531564066729	-0.0002415245408098	missense|LC	17058487574.0	17	58487574.0	0.9478037306810552	0.16156724561760455	0.12464811697037453
400	RETSAT	ENSG00000042445	0.0024544023188102	0.0196272257304175	0.0018941925702784	0.0005626534893972	missense|LC	2085341133.0	2	85341133.0	0.4952506807534404	0.1634174945072046	0.1633037658942773
401	FOSL2	ENSG00000075426	0.0024615527531149	0.0013901081777494	0.0459604124249492	-0.0025766419996958	missense|LC	2028393671.0	2	28393671.0	0.19172924492519314	0.1634174945072046	0.4747878047192428
402	CDC27	ENSG00000004897	0.0025131282337962	0.0138703755661663	0.0017271709376014	-0.0016881199739282	missense|LC	17047120899.0	17	47120899.0	0.4520238136306185	0.16586351720753187	0.15507901479130146
403	SPP2	ENSG00000072080	0.002534020025831	0.0055208215866876	0.0021398825745928	-0.0013505996540314	missense|LC	2234050729.0	2	234050729.0	0.32241254446654755	0.16665622125491567	0.17136410995995854
404	MYO1E	ENSG00000157483	0.0025512547095544	0.43136655916615	0.0013204124750658	-0.0002067304478939	missense|LC	15059137322.0	15	59137322.0	0.911423452503402	0.16700928649277216	0.1336527340473645
405	FAM135B	ENSG00000147724	0.0025694515898836	0.029382248591362	0.0015346706013282	-0.0009199849546059	missense|LC	8138132552.0	8	138132552.0	0.5494000427941483	0.1674217779579595	0.14618841090181672
406	TLX1	ENSG00000107807	0.0025867028155056	0.0197717812057032	0.0022070423196676	-0.0011949953748363	missense|LC	10101131460.0	10	101131460.0	0.4966875622736879	0.16796263945157874	0.17450580165181462
407	DNAJB1	ENSG00000132002	0.0025920016454328	0.0017709761815594	0.0161166728505699	0.002400054154543	missense|LC	19014515862.0	19	14515862.0	0.2112301824009524	0.16811280718079533	0.35386908403608963
408	GPAA1	ENSG00000197858	0.0026122397787498	0.109393503316473	0.0015015950118679	-0.0005734969962236	missense|LC	8144078619.0	8	144078619.0	0.7263269319739922	0.16923045204174625	0.1437675074542979
409	ADGRA1	ENSG00000197177	0.0026214196039995	0.645504384610338	0.0014626735315796	-0.0002184537641871	missense|LC	10133082905.0	10	133082905.0	0.9593994244785702	0.1696299533866205	0.14124207857176113
410	SCUBE1	ENSG00000159307	0.0026682299556609	0.266422008514535	0.0013170024208066	0.0002696851845944	missense|LC	22043203913.0	22	43203913.0	0.8465898360821358	0.1708891754550689	0.13359150501648495
411	LAMA1	ENSG00000101680	0.0026725442675766	0.936549806521993	0.001280771263219	-1.76963010866e-05	missense|LC	18006941976.0	18	6941976.0	0.9931184695170008	0.1708891754550689	0.13062242718376818
412	RAB35	ENSG00000111737	0.0026744876031755	0.0026645017052074	0.0066643749005086	0.0060039968301205	missense|LC	12120090108.0	12	120090108.0	0.24550483223905237	0.1708891754550689	0.26685871924067334
413	BTNL2	ENSG00000204290	0.0026880902739205	0.0032038794193287	0.0024474505334291	-0.0002982036152596	missense|LC	6032393965.0	6	32393965.0	0.262076513674387	0.17138325951404573	0.17992529554262332
414	SLC43A1	ENSG00000149150	0.0027032992042127	0.0017874681604426	0.014717763056658	0.001554628914264	missense|LC	11057484997.0	11	57484997.0	0.21196630746489858	0.1717810372380761	0.34238260611598154
415	TMEM9	ENSG00000116857	0.0027103632956451	0.0326600731151165	0.0016654443635202	0.0034473027379216	missense|LC	1201135564.0	1	201135564.0	0.5644801501123738	0.1717810372380761	0.15149176563270048
416	AL133500.1	ENSG00000285547	0.0027242031447267	0.304414138364356	0.0020003566869855	-0.000588043474238	missense|LC	23072301610.0	X	72301610.0	0.8637732761630288	0.1718677593879037	0.16708320535196247
417	BCHE	ENSG00000114200	0.0027281523824512	0.001331834995419	0.0482499153019089	0.0012128391322059	missense|LC	3165773309.0	3	165773309.0	0.18697834099028293	0.1718677593879037	0.4816820106043569
418	GLMN	ENSG00000174842	0.0027417440105801	0.0782562320306253	0.0018238384315074	-0.0007279232831367	missense|LC	1092242191.0	1	92242191.0	0.6775802436857593	0.17195921154471724	0.1604322377790189
419	SERP2	ENSG00000151778	0.0027429413994912	0.0921924860355168	0.001692583452809	-0.0081867357518428	missense|LC	13044373945.0	13	44373945.0	0.7052790099360017	0.17195921154471724	0.15270411961985303
420	ZNF574	ENSG00000105732	0.002754162048129	0.0012758371300082	0.175268425126336	0.0016010371921738	missense|LC	19042065151.0	19	42065151.0	0.1851180487321434	0.17212061782659463	0.6422054090031579
421	EGR4	ENSG00000135625	0.0027681807600705	0.0013269898446546	0.0475615404855035	0.0015433598733024	missense|LC	2073291329.0	2	73291329.0	0.18697834099028293	0.17238968169213378	0.4788088090301101
422	PTPN23	ENSG00000076201	0.0027820963606898	0.611633575478224	0.0013223541727691	-0.0001229444722161	missense|LC	3047380777.0	3	47380777.0	0.9532979795811151	0.173064838472656	0.1336527340473645
423	LAMA5	ENSG00000130702	0.0027993748325326	0.0036301818615888	0.0132752411134556	-0.000329453367613	missense|LC	20062304399.0	20	62304399.0	0.27536652456298155	0.17394746682901524	0.32984166977404034
424	BIRC6	ENSG00000115760	0.0028260610479228	0.0365540028249747	0.0016511257173228	-0.0004694935621256	missense|LC	2032357082.0	2	32357082.0	0.5796416224346245	0.17446535049404846	0.15114377968800272
425	PERP	ENSG00000112378	0.0028290651146173	0.015135823404831	0.0020245415242436	-0.0014174107060885	missense|LC	6138091963.0	6	138091963.0	0.4623447912217964	0.17446535049404846	0.16711966890079463
426	DNAH2	ENSG00000183914	0.0028350915749897	0.0284291335691436	0.0018473373736375	-0.0003079544448115	missense|LC	17007719625.0	17	7719625.0	0.5445992302765135	0.17446535049404846	0.16174113860601919
427	TMEM132E	ENSG00000181291	0.0028417051649013	0.284039278476545	0.0014244304076735	-0.0004439116386133	missense|LC	17034577408.0	17	34577408.0	0.854791910928461	0.17446535049404846	0.13922076156388027
428	ABCA1	ENSG00000165029	0.0028417984333631	0.0670246064904474	0.0013698764565092	0.0004937272019431	missense|LC	9104784208.0	9	104784208.0	0.6511243359243254	0.17446535049404846	0.13553591365922393
429	FLG2	ENSG00000143520	0.0028523649284232	0.0834076900915323	0.0013361381971753	0.0003024032668549	missense|LC	1152350497.0	1	152350497.0	0.6893634835674155	0.17461711292898843	0.13384443431739831
430	MFAP5	ENSG00000197614	0.0028552188208802	0.0018784400992186	0.0199292240155231	0.0030907927081172	missense|LC	12008648055.0	12	8648055.0	0.21196630746489858	0.17461711292898843	0.37567309580679303
431	RHOT2	ENSG00000140983	0.0028633855459988	0.0161516232988635	0.0019447536767006	-0.0009142547194866	missense|LC	16000665547.0	16	665547.0	0.47015922277979244	0.17483732763893106	0.16435587143603317
432	SPARCL1	ENSG00000152583	0.0028692172290846	0.0013887632231234	0.136525860303831	0.0020267714914773	missense|LC	4087473730.0	4	87473730.0	0.19172924492519314	0.1750035995078827	0.607170032891098
433	EIF3L	ENSG00000100129	0.0028790579577845	0.015421664612618	0.0028419487148128	0.0027885619386637	missense|LC	22037849346.0	22	37849346.0	0.465590861106479	0.17537033484720305	0.18920867806672148
434	RNF148	ENSG00000235631	0.0028875811109105	0.751405885753645	0.0014440629996617	-0.000231191588178	missense|LC	7122697739.0	7	122697739.0	0.97324444186016	0.17555308185845403	0.14040831553014632
435	SPON1	ENSG00000262655	0.0028978096972304	0.0026479104959001	0.0066207559162695	0.0020031294677823	missense|LC	11013962814.0	11	13962814.0	0.24517996247974988	0.17566069863268496	0.266843380313443
436	FAM189A2	ENSG00000135063	0.0029245273943344	0.833435860447381	0.0014620339050729	-0.0001248864970976	missense|LC	9069324412.0	9	69324412.0	0.983431374106974	0.17665463381850183	0.14124207857176113
437	PARP16	ENSG00000138617	0.0029372902455548	0.0179892421735555	0.0019136303990474	-0.0014874760262624	missense|LC	15065259320.0	15	65259320.0	0.4860620180329111	0.17723540080814423	0.16413306811230569
438	ARRDC3	ENSG00000113369	0.002944213198464	0.111580812117067	0.0019470295888763	-0.0014379137833795	missense|LC	5091371343.0	5	91371343.0	0.7302563333822972	0.17746292337679637	0.16435587143603317
439	ABCB10	ENSG00000135776	0.0029596045087421	0.0033518295106431	0.0086543664686231	0.0015473776672586	missense|LC	1229518135.0	1	229518135.0	0.26637739807959776	0.17800946050069874	0.29209598733347014
440	TSPO2	ENSG00000112212	0.0029661089199053	0.0017618031405232	0.0203981415807621	-0.0018748071096115	missense|LC	6041042892.0	6	41042892.0	0.211030279578797	0.17802029196578747	0.3774261463510956
441	TREML1	ENSG00000161911	0.0029750120630159	0.0753863582703553	0.0015869571490753	-0.0006841613587198	missense|LC	6041149610.0	6	41149610.0	0.6697216051043383	0.17830030731892596	0.14939954284530463
442	RENBP	ENSG00000102032	0.0030147663651483	0.0016549031989683	0.0278813027264592	-0.0011357150983441	missense|LC	23153930702.0	X	153930702.0	0.20351553851334525	0.17867588458636993	0.4124876374593461
443	WNT1	ENSG00000125084	0.0030151178634217	0.0021962410166076	0.0079007048519237	-0.001500953866065	missense|LC	12048978613.0	12	48978613.0	0.22535611503307557	0.17867588458636993	0.2855813358621031
444	ZNF443	ENSG00000180855	0.0030281852304223	0.376016888374921	0.0013909484014619	-0.0003703703821468	missense|LC	19012430004.0	19	12430004.0	0.891462425344241	0.17907326041710525	0.1368989897851409
445	MSANTD3	ENSG00000066697	0.0030442526297404	0.0253033952813032	0.0025458411215892	0.001458583789359	missense|LC	9100441806.0	9	100441806.0	0.5313047590314678	0.1794578955984244	0.18096365861377173
446	RND3	ENSG00000115963	0.0030502709688972	0.0018468398628139	0.0123905019490836	-0.0040672933993554	missense|LC	2150469890.0	2	150469890.0	0.21196630746489858	0.17961289672035893	0.3210069435009477
447	NLRP13	ENSG00000173572	0.003056453364444	0.0016264935844663	0.0322133459749177	0.001099841728639	missense|LC	19055895948.0	19	55895948.0	0.20351553851334525	0.17961289672035893	0.42751766482038656
448	SPTB	ENSG00000070182	0.0031152082244051	0.295775318009149	0.0013676138707986	0.0002267486077182	missense|LC	14064741302.0	14	64741302.0	0.8608468171252693	0.18230444637144896	0.13553591365922393
449	ENPP4	ENSG00000001561	0.0031326122879608	0.0034054581084587	0.0087151211832411	-0.0024025730326718	missense|LC	6046139589.0	6	46139589.0	0.26637739807959776	0.18252141599828445	0.29209598733347014
450	AC034228.3	ENSG00000281938	0.0031398355306391	0.489832703997706	0.0016214527933509	0.0005088162962134	missense|LC	5131954132.0	5	131954132.0	0.9276765032953931	0.18252141599828445	0.15063189423642842
451	ETFA	ENSG00000140374	0.0031426098571649	0.219229236689071	0.0015798523762599	0.0010075516516833	missense|LC	15076216537.0	15	76216537.0	0.82423142303723	0.18252141599828445	0.14939954284530463
452	AC073896.1	ENSG00000144785	0.0031446710701698	0.265713155716294	0.0016787676821814	-0.0014937372397905	missense|LC	12056282364.0	12	56282364.0	0.8458943039246993	0.18252141599828445	0.15218934654390706
453	ABTB1	ENSG00000114626	0.0031496448127302	0.0023053861296104	0.0111692828935572	-0.0011602538139032	missense|LC	3127668354.0	3	127668354.0	0.22725874280889136	0.18252141599828445	0.3142604548506314
454	PDCD6	ENSG00000249915	0.0031497430040773	0.13803856196966	0.0022546695822347	0.0008364541244575	missense|LC	5000271695.0	5	271695.0	0.7587538491706648	0.18252141599828445	0.17562642056074187
455	HERC4	ENSG00000148634	0.0031602605577552	0.340689337286943	0.0016164632431292	0.0005289362218095	missense|LC	10067922910.0	10	67922910.0	0.877482377596744	0.18252141599828445	0.15063189423642842
456	ITPR3	ENSG00000096433	0.003162137433911	0.0015736332786393	0.279881571479798	-0.0009075125319285	missense|LC	6033621554.0	6	33621554.0	0.2014539057409162	0.18252141599828445	0.7126862392445275
457	EDN3	ENSG00000124205	0.0031669965199306	0.0022458282089286	0.042059637054679	-0.0020135075648223	missense|LC	20059300727.0	20	59300727.0	0.22535611503307557	0.18252141599828445	0.46293641906627536
458	GDPD2	ENSG00000130055	0.0031707896485838	0.0034213150577125	0.0037538947115359	-0.0012779264472007	missense|LC	23070418031.0	X	70418031.0	0.2664035598949386	0.18252141599828445	0.2121817375254383
459	MCHR1	ENSG00000128285	0.0031834685053235	0.46352005155918	0.0016312246743905	0.0002648217246185	missense|LC	22040679369.0	22	40679369.0	0.9214555982200613	0.18255339919916963	0.15090805561689538
460	ITLN2	ENSG00000158764	0.0031839751481221	0.0061300448454577	0.0025499773132429	0.0011772728369248	missense|LC	1160945077.0	1	160945077.0	0.33937280690410254	0.18255339919916963	0.18099539144846205
461	IL37	ENSG00000125571	0.0031908013715115	0.0214480800177796	0.0021255904363617	0.0022770863153626	missense|LC	2112912971.0	2	112912971.0	0.510770964788891	0.18255339919916963	0.17046205811375303
462	ANPEP	ENSG00000166825	0.0032105727959638	0.0016539963689968	0.0328640473612145	0.0010176089589423	missense|LC	15089785244.0	15	89785244.0	0.20351553851334525	0.1833119844770528	0.42986693175982643
463	E2F2	ENSG00000007968	0.0032183166487612	0.0058874263594941	0.0028857689132842	-0.0009859773885385	missense|LC	1023509697.0	1	23509697.0	0.3321086590785965	0.18348148862899336	0.18960568145315598
464	PLCG1	ENSG00000124181	0.0032200598746904	0.0104711051576341	0.0047370674781008	0.0014658028847981	missense|LC	20041137583.0	20	41137583.0	0.40965379225804516	0.18348148862899336	0.23516991870779602
465	NAA35	ENSG00000135040	0.0032597368850217	0.347628675032319	0.0022225102542649	0.0006567971142276	missense|LC	9085941028.0	9	85941028.0	0.8805521043329687	0.18389126646261386	0.17450580165181462
466	TCEANC	ENSG00000176896	0.003265425727627	0.0417239096504569	0.0020791982568619	0.0016616898368213	missense|LC	23013662451.0	X	13662451.0	0.5946075504966106	0.18389126646261386	0.16885283981653557
467	FAM117B	ENSG00000138439	0.0032665947077755	0.698954709328474	0.0019212713539861	0.000157445509361	missense|LC	2202635038.0	2	202635038.0	0.9661481875707895	0.18389126646261386	0.16413306811230569
468	LZIC	ENSG00000162441	0.0032677051721334	0.136180551571173	0.0025740306134036	0.0017459365133747	missense|LC	1009922215.0	1	9922215.0	0.75625380582358	0.18389126646261386	0.1813644573751971
469	NSD1	ENSG00000165671	0.0032893139124261	0.0019285650827557	0.0351027101139021	-0.0010795286321548	missense|LC	5177135027.0	5	177135027.0	0.21267875716502155	0.18389126646261386	0.43827395681577874
470	SKA3	ENSG00000165480	0.003300875946593	0.009454695949929	0.0022555003297763	-0.0009616593764568	missense|LC	13021155016.0	13	21155016.0	0.3962667068785588	0.18435457655292273	0.17562642056074187
471	ARF6	ENSG00000165527	0.0033130314493615	0.0026340987398718	0.0661449453707195	-0.0087433306019666	missense|LC	14049893620.0	14	49893620.0	0.24430289416567172	0.184850080777705	0.5172839028590867
472	PMCH	ENSG00000183395	0.0033369546443292	0.0018464395564521	0.0362637066090741	-0.00529670305398	missense|LC	12102195291.0	12	102195291.0	0.21196630746489858	0.18577472729100888	0.44179569161892335
473	RPN1	ENSG00000163902	0.0033400684666088	0.0063897752303229	0.0035540758931927	0.0012721130413866	missense|LC	3128620328.0	3	128620328.0	0.3442346183172137	0.18577472729100888	0.20755582008202225
474	BPTF	ENSG00000171634	0.0033428033242587	0.003384976469299	0.0101176461586148	0.0007392392025754	missense|LC	17067825698.0	17	67825698.0	0.26637739807959776	0.18577472729100888	0.30592539698175936
475	IQCD	ENSG00000166578	0.0033536351909573	0.0015838990306538	0.102082954778686	-0.0020154523878817	missense|LC	12113191195.0	12	113191195.0	0.2014539057409162	0.18588732425996396	0.5731432283912858
476	FKBPL	ENSG00000204315	0.0033667741678483	0.0050426344501818	0.0031430312457874	-0.0017552896760589	missense|LC	6032125992.0	6	32125992.0	0.31068921297683	0.18635800391095741	0.19479983831265343
477	HDGF	ENSG00000143321	0.0033762671204181	0.014333978247027	0.0024984133729041	0.0020919333402596	missense|LC	1156738350.0	1	156738350.0	0.4541136597483844	0.18635800391095741	0.17998246840848015
478	FRA10AC1	ENSG00000148690	0.0033824538315209	0.125285480174887	0.0023182438108486	-0.0011955889449514	missense|LC	10093662968.0	10	93662968.0	0.7467497327201187	0.18635800391095741	0.17688922899340948
479	MR1	ENSG00000153029	0.0033830911060447	0.0135372095494883	0.0023225799983379	0.0011495814404433	missense|LC	1181033941.0	1	181033941.0	0.45085644494086513	0.18635800391095741	0.17688922899340948
480	SEMA4A	ENSG00000196189	0.0034064876990682	0.0191427607528624	0.0025713816866574	0.0012546019930088	missense|LC	1156154483.0	1	156154483.0	0.4942696315008512	0.1866076755952925	0.1813644573751971
481	KRTAP22-1	ENSG00000186924	0.0034198141220757	0.006087784043693	0.0028433227639918	0.0040906752337653	missense|LC	21030598555.0	21	30598555.0	0.33866005761638823	0.1866076755952925	0.18920867806672148
482	ANKRD18B	ENSG00000230453	0.0034267153403255	0.0019466157151383	0.0353321142170954	-0.0012598367411457	missense|LC	9033524395.0	9	33524395.0	0.21279344643716674	0.1866076755952925	0.4388993896910458
483	NCR3	ENSG00000204475	0.0034316309305193	0.0028261675992239	0.0049113530474185	-0.0015318554888163	missense|LC	6031587265.0	6	31587265.0	0.25135032754108677	0.1866076755952925	0.23831944670272184
484	COPG1	ENSG00000181789	0.0034339640654612	0.0183590924436623	0.0024119651020589	-0.0012817876595681	missense|LC	3129249606.0	3	129249606.0	0.49030447215410644	0.1866076755952925	0.17984953556372169
485	C11orf65	ENSG00000166323	0.0034396527801071	0.0018158343617376	0.0490229997756493	0.0014196956114925	missense|LC	11108326202.0	11	108326202.0	0.21196630746489858	0.1866076755952925	0.483420532206994
486	STK32B	ENSG00000152953	0.0034406587787611	0.0018024582766432	0.171706056411481	0.0020566136706508	missense|LC	4005051740.0	4	5051740.0	0.21196630746489858	0.1866076755952925	0.6398500923982661
487	ATG4B	ENSG00000168397	0.0034701743592375	0.920650002431933	0.001805291495289	2.5568336123e-05	missense|LC	2241632854.0	2	241632854.0	0.9915996422997516	0.18748599414778652	0.15929858199104205
488	ATAT1	ENSG00000137343	0.0034924582586045	0.0592276379994032	0.0024314256413086	-0.0009241109988044	missense|LC	6030622763.0	6	30622763.0	0.6404207589865605	0.18770422562110817	0.17992529554262332
489	KCNJ11	ENSG00000187486	0.0035232758488188	0.068462686399633	0.0022431017174696	-0.001214246932369	missense|LC	11017386841.0	11	17386841.0	0.6536735981637473	0.1883284203729437	0.17514548874949526
490	TKT	ENSG00000163931	0.0035439403974737	0.0044342587961803	0.0028651302744998	0.0007487154700479	missense|LC	3053225659.0	3	53225659.0	0.29976206273558914	0.18875422190783056	0.18953964637310838
491	TPT1	ENSG00000133112	0.0035881505713082	0.0065475157962431	0.0033796704973998	0.0032307708207956	missense|LC	13045337317.0	13	45337317.0	0.3473827147003596	0.18983499605312737	0.20226915211968663
492	ZNF771	ENSG00000179965	0.0036013246848809	0.0031554860376457	0.0585132143899083	0.0016024928678564	missense|LC	16030408021.0	16	30408021.0	0.259714031376228	0.18983499605312737	0.5046332948788015
493	FDFT1	ENSG00000079459	0.0036403144462204	0.763626519952059	0.0018678417567692	9.4459521834e-05	missense|LC	8011808418.0	8	11808418.0	0.9755562009183971	0.19081823312743934	0.1617586630997991
494	FAM214B	ENSG00000005238	0.0036500952226885	0.255049186564675	0.0021568380485328	0.0004793501391257	missense|LC	9035099921.0	9	35099921.0	0.8419363283990593	0.19105671974739002	0.17174471233133104
495	AFF3	ENSG00000144218	0.0036587366935548	0.0019458408096002	0.0698712928329092	-0.0015257518505037	missense|LC	2099551351.0	2	99551351.0	0.21279344643716674	0.1910722631141508	0.5216663181825236
496	TIPARP	ENSG00000163659	0.0037307508011429	0.002300356561934	0.0554617594487378	0.0018846992550142	missense|LC	3156677620.0	3	156677620.0	0.22725874280889136	0.19260371140244223	0.49751839027391254
497	MAS1L	ENSG00000204687	0.0037559511578334	0.0456992250684682	0.001859008076088	-0.0007164757377791	missense|LC	6029486671.0	6	29486671.0	0.6071048816780286	0.19260371140244223	0.1617586630997991
498	ZFP3	ENSG00000180787	0.0037638010282208	0.279616296550936	0.0018633295537781	-0.0007104665036835	missense|LC	17005091404.0	17	5091404.0	0.852887088386627	0.19260371140244223	0.1617586630997991
499	EOMES	ENSG00000163508	0.0037640218421907	0.0278654540672195	0.0024790418497748	0.0008496877979461	missense|LC	3027717009.0	3	27717009.0	0.5418095352548232	0.19260371140244223	0.17992529554262332
500	SAMM50	ENSG00000100347	0.0038151166711281	0.0058938120880083	0.003844160931709	-0.0014253895160428	missense|LC	22043955475.0	22	43955475.0	0.33213607519379706	0.1937993524439044	0.2146157033569354
501	C4orf17	ENSG00000138813	0.0038183466818732	0.0034540441203376	0.0048490678065897	-0.0012315761759788	missense|LC	4099512996.0	4	99512996.0	0.26646199183281283	0.1937993524439044	0.23697982120794436
502	UNC13D	ENSG00000092929	0.0038189800385384	0.0031084178084447	0.0117464104788134	-0.0006916392802688	missense|LC	17075822371.0	17	75822371.0	0.25905259674046055	0.1937993524439044	0.3167339195118667
503	MED17	ENSG00000042429	0.0038206153991147	0.0020469659153401	0.247753935708423	0.0023095201854962	missense|LC	11093784393.0	11	93784393.0	0.21908372649410957	0.1937993524439044	0.6929580693653337
504	CNPY2	ENSG00000257727	0.0038313533898226	0.218390786093772	0.0019429739784	-0.0016655564101827	missense|LC	12056310487.0	12	56310487.0	0.8235416543660851	0.1937993524439044	0.16435587143603317
505	RASAL3	ENSG00000105122	0.0038336306247974	0.0415661256717946	0.0019231107752794	-0.0006413087924966	missense|LC	19015448010.0	19	15448010.0	0.5940716366958672	0.1937993524439044	0.16413306811230569
506	CANX	ENSG00000127022	0.0038374075275881	0.0030474288392108	0.0084449054322355	-0.0017331271866424	missense|LC	5179698339.0	5	179698339.0	0.25802570053939516	0.1937993524439044	0.290956451112951
507	RIMS3	ENSG00000117016	0.0038383266954714	0.0147499811867197	0.0020696222005716	0.0012950740332215	missense|LC	1040626455.0	1	40626455.0	0.45807712033784903	0.1937993524439044	0.16885283981653557
508	ZFP30	ENSG00000120784	0.0038444447863518	0.0260440860978247	0.0024031115756717	0.0011346313731239	missense|LC	19037634876.0	19	37634876.0	0.5349156931956356	0.19393432628785598	0.17942701906576883
509	PTGIS	ENSG00000124212	0.0038717512222897	0.0018364696648541	0.153012506931681	-0.0013149794581739	missense|LC	20049507817.0	20	49507817.0	0.21196630746489858	0.1944406588414302	0.6225892673267451
510	GRM6	ENSG00000113262	0.0039385891415986	0.0096799156535685	0.0035784781872935	0.0006341234914475	missense|LC	5178981617.0	5	178981617.0	0.3983554177989371	0.1969189635031762	0.20811734143601462
511	ACMSD	ENSG00000153086	0.0039519559501134	0.234938193861828	0.0018543522562506	-0.0011109409888413	missense|LC	2134838629.0	2	134838629.0	0.8307465297305026	0.1971337790527633	0.1617586630997991
512	PLOD2	ENSG00000152952	0.0039562431029551	0.0023528497063238	0.0820041864402472	0.0012686064744537	missense|LC	3146070682.0	3	146070682.0	0.22885875798579047	0.1971337790527633	0.5434315825671705
513	C11orf16	ENSG00000176029	0.00396955224702	0.0024635562153196	0.0101512252734228	-0.0010655659378088	missense|LC	11008917240.0	11	8917240.0	0.23467144543798227	0.19741509085731887	0.30599061087387647
514	OR2T6	ENSG00000198104	0.0039804421358085	0.330543060966692	0.0020154983074209	0.0004479416344845	missense|LC	1248387579.0	1	248387579.0	0.8742594141929638	0.1977572217250851	0.16711966890079463
515	GALNT9	ENSG00000182870	0.0039987648922281	0.376600486950584	0.0018030420666003	-0.0004538973137068	missense|LC	12132196350.0	12	132196350.0	0.891462425344241	0.1981581890940348	0.15929858199104205
516	LRP10	ENSG00000197324	0.00406231948231	0.272076090595317	0.0025299995098098	-0.0004133039861484	missense|LC	14022872219.0	14	22872219.0	0.850053900721019	0.20008251934867227	0.1800649587911028
517	NOTCH2NLR	ENSG00000286106	0.004072944689301	0.0095473496410049	0.0042176452096872	-0.0011443941987489	missense|LC	1120723975.0	1	120723975.0	0.39673279374161474	0.20008251934867227	0.22363889988093472
518	MAP7	ENSG00000135525	0.0041135102248575	0.193536808578351	0.0028087829385019	0.0003522799852064	missense|LC	6136344199.0	6	136344199.0	0.806002493899647	0.20138973003281024	0.18892001563780342
519	TPMT	ENSG00000137364	0.0041333943734013	0.0027847190240635	0.0335999472411241	-0.0019153808419678	missense|LC	6018130644.0	6	18130644.0	0.2494584778469561	0.20155609913781772	0.43272544950448355
520	RGS7BP	ENSG00000186479	0.0041449980520723	0.694383076311362	0.0019388523735761	0.0006645159480851	missense|LC	5064506545.0	5	64506545.0	0.9655653736987251	0.20155609913781772	0.16435587143603317
521	ZXDA	ENSG00000198205	0.0041508327041606	0.003416247427278	0.0099482256707488	0.0006521123460678	missense|LC	23057907923.0	X	57907923.0	0.26637739807959776	0.20155609913781772	0.3042423851271694
522	CAPN12	ENSG00000182472	0.0041608278806809	0.142591634694181	0.0020102430861919	-0.000359255372699	missense|LC	19038725619.0	19	38725619.0	0.76198208432637	0.20155609913781772	0.16711966890079463
523	RNF167	ENSG00000108523	0.0041673854627497	0.0327239138858338	0.002627957426712	0.0008314521790704	missense|LC	17004937630.0	17	4937630.0	0.5651098711750876	0.20155609913781772	0.18242431473687482
524	NDUFAF4	ENSG00000123545	0.0042006475716023	0.0216139869116936	0.0030711956481621	-0.0039287972255431	missense|LC	6096891038.0	6	96891038.0	0.5109443995382623	0.2023505928197462	0.19430821402752121
525	CITED1	ENSG00000125931	0.004201784162678	0.0573912788340151	0.0031305374869263	-0.0011179725003238	missense|LC	23072301610.0	X	72301610.0	0.6379054080046057	0.2023505928197462	0.19469210983671684
526	PRPF38A	ENSG00000134748	0.0042343752655867	0.0034006068421162	0.0181299724039248	-0.0036393320369678	missense|LC	1052401266.0	1	52401266.0	0.26637739807959776	0.203051639119876	0.36470884202852444
